graph_name,mean_fitness_value,std_fitness_value,best_fitness_value,graph_order,graph_size,elapsed_time(microsecond),matches_heuristic,heuristic_matched,is_valid,density,is_dense,pli_vertex,pli_edge,pli_density,pli_TRD_number,pli_time_miliseconds,pli_status,gap_relative(%)
nos2.txt,659.3,2.7100635498903896,664,957,1590,13854678,no,none,yes,0.00347582,False,957,1590,0.00348,656.0,300772.0,BEST FOUND,1.2195121951219512
nnc666.txt,207.1,0.3162277660168391,208,666,2148,27550581,no,none,yes,0.00969993,False,666,2148,0.0097,203.0,300875.0,BEST FOUND,2.4630541871921183
hor__131.txt,132.8,1.9888578520235072,136,434,2138,16283988,no,none,yes,0.0227541,False,434,2138,0.02275,118.0,300983.0,BEST FOUND,15.254237288135593
nos7.txt,367.5,4.27525177946022,374,729,1944,38400943,no,none,yes,0.00732601,False,729,1944,0.00733,355.0,300532.0,BEST FOUND,5.352112676056338
nos5.txt,149.3,2.002775851439968,152,468,2352,20174099,no,none,yes,0.0215231,False,468,2352,0.02152,135.0,300619.0,BEST FOUND,12.592592592592592
cdde1.txt,601.2,3.5213633723317765,608,961,1860,53265428,no,none,yes,0.00403226,False,961,1860,0.00403,562.0,301137.0,BEST FOUND,8.185053380782918
cdde2.txt,598.9,4.357624225296268,606,961,1860,14529896,no,none,yes,0.00403226,False,961,1860,0.00403,562.0,300886.0,BEST FOUND,7.829181494661921
cdde3.txt,601.5,3.3747427885527457,606,961,1860,53348216,no,none,yes,0.00403226,False,961,1860,0.00403,562.0,300997.0,BEST FOUND,7.829181494661921
cdde4.txt,599.4,4.926120853842977,609,961,1860,53289317,no,none,yes,0.00403226,False,961,1860,0.00403,562.0,301066.0,BEST FOUND,8.362989323843415
cdde5.txt,599.6,6.915361322607969,608,961,1860,53217241,no,none,yes,0.00403226,False,961,1860,0.00403,562.0,300942.0,BEST FOUND,8.185053380782918
cdde6.txt,600.9,3.8715486421959233,608,961,1860,53414915,no,none,yes,0.00403226,False,961,1860,0.00403,562.0,300649.0,BEST FOUND,8.185053380782918
fs_541_1.txt,3.0,0.0,3,541,2466,17602456,yes,h2,yes,0.0168823,False,541,2466,0.01688,3.0,298.0,OPTIMAL,0.0
fs_541_2.txt,3.0,0.0,3,541,2466,17667009,yes,h2,yes,0.0168823,False,541,2466,0.01688,3.0,294.0,OPTIMAL,0.0
fs_541_3.txt,3.0,0.0,3,541,2466,17610600,yes,h2,yes,0.0168823,False,541,2466,0.01688,3.0,292.0,OPTIMAL,0.0
fs_541_4.txt,3.0,0.0,3,541,2466,17626154,yes,h2,yes,0.0168823,False,541,2466,0.01688,3.0,301.0,OPTIMAL,0.0
e05r0000.txt,18.1,0.3162277660168376,19,236,2847,2010872,no,none,yes,0.102669,False,236,2847,0.10267,18.0,156.0,OPTIMAL,5.555555555555555
e05r0100.txt,18.1,0.3162277660168379,19,236,2847,9073918,no,none,yes,0.102669,False,236,2847,0.10267,18.0,158.0,OPTIMAL,5.555555555555555
e05r0200.txt,18.1,0.316227766016838,19,236,2847,8009067,no,none,yes,0.102669,False,236,2847,0.10267,18.0,151.0,OPTIMAL,5.555555555555555
e05r0300.txt,18.2,0.6324555320336757,20,236,2847,7827543,no,none,yes,0.102669,False,236,2847,0.10267,18.0,149.0,OPTIMAL,11.11111111111111
e05r0400.txt,18.0,0.0,18,236,2847,7519305,no,none,yes,0.102669,False,236,2847,0.10267,18.0,163.0,OPTIMAL,0.0
str__200.txt,116.8,3.0840089349921005,123,363,3049,12702831,no,none,yes,0.0464058,False,363,3049,0.04641,98.0,41794.0,OPTIMAL,25.510204081632654
plat362.txt,72.2,1.0327955589886435,74,362,2712,4987229,no,none,yes,0.0415053,False,362,2712,0.04151,63.0,301118.0,BEST FOUND,17.46031746031746
str__400.txt,117.5,1.7159383568311644,120,363,3124,13995323,no,none,yes,0.0475473,False,363,3124,0.04755,98.0,74429.0,OPTIMAL,22.448979591836736
bp_____0.txt,285.3,3.334999583541538,289,822,3260,38912535,no,none,yes,0.00966123,False,822,3260,0.00966,246.0,12151.0,OPTIMAL,17.479674796747968
dwt__503.txt,140.4,1.955050439815356,143,503,2762,21985945,no,none,yes,0.0218767,False,503,2762,0.02188,127.0,301146.0,BEST FOUND,12.598425196850393
bcspwr06.txt,1023.0,3.3993463423951957,1030,1454,1923,89025271,no,none,yes,0.00182045,False,1454,1923,0.00182,950.0,302062.0,BEST FOUND,8.421052631578947
jagmesh1.txt,454.8,2.8596814119369647,460,936,2664,50417310,no,none,yes,0.00608803,False,936,2664,0.00609,463.0,300839.0,BEST FOUND,-0.6479481641468683
bcspwr07.txt,1131.3,2.6267851073127417,1135,1612,2106,101080854,no,none,yes,0.00162191,False,1612,2106,0.00162,1048.0,81451.0,OPTIMAL,8.301526717557252
bp___200.txt,259.3,3.5605867181937483,265,822,3788,35708186,no,none,yes,0.011226,False,822,3788,0.01123,211.0,21196.0,OPTIMAL,25.59241706161137
jagmesh2.txt,485.5,3.5355339059327373,490,1009,2928,54751018,no,none,yes,0.0057577,False,1009,2928,0.00576,494.0,300964.0,BEST FOUND,-0.8097165991902834
lshp1009.txt,486.5,3.1001792062897104,492,1009,2928,54672209,no,none,yes,0.0057577,False,1009,2928,0.00576,494.0,301087.0,BEST FOUND,-0.4048582995951417
orsirr_1.txt,476.8,3.8528488738133273,483,1030,2914,56473335,no,none,yes,0.00549879,False,1030,2914,0.0055,466.0,300937.0,BEST FOUND,3.648068669527897
bp___400.txt,249.8,3.645392830531284,255,822,4015,34093219,no,none,yes,0.0118987,False,822,4015,0.0119,203.0,21865.0,OPTIMAL,25.615763546798032
dwt__918.txt,310.2,2.740640638812594,316,918,3233,49005124,no,none,yes,0.0076811,False,918,3233,0.00768,305.0,300893.0,BEST FOUND,3.606557377049181
fs_760_1.txt,272.8,3.675746333890717,279,760,3518,34120277,no,none,yes,0.0121975,False,760,3518,0.0122,173.0,300955.0,BEST FOUND,61.27167630057804
fs_760_2.txt,271.2,4.491968140779469,276,760,3518,34019644,no,none,yes,0.0121975,False,760,3518,0.0122,173.0,300939.0,BEST FOUND,59.53757225433526
jagmesh8.txt,573.0,2.7888667551136024,578,1141,3162,62933168,no,none,yes,0.00486185,False,1141,3162,0.00486,572.0,301078.0,BEST FOUND,1.048951048951049
gr_30_30.txt,318.2,1.8737959096740209,321,900,3422,46967328,no,none,yes,0.00845878,False,900,3422,0.00846,315.0,300746.0,BEST FOUND,1.9047619047619049
cavity01.txt,19.0,0.0,19,317,4237,9617942,no,none,yes,0.0845945,False,317,4237,0.08459,18.0,252.0,OPTIMAL,5.555555555555555
cavity02.txt,19.2,0.4216370213557835,20,317,4237,9442938,no,none,yes,0.0845945,False,317,4237,0.08459,18.0,271.0,OPTIMAL,11.11111111111111
cavity03.txt,19.1,0.3162277660168379,20,317,4237,9701898,no,none,yes,0.0845945,False,317,4237,0.08459,18.0,253.0,OPTIMAL,11.11111111111111
cavity04.txt,19.0,0.0,19,317,4237,9653388,no,none,yes,0.0845945,False,317,4237,0.08459,18.0,276.0,OPTIMAL,5.555555555555555
gre_1107.txt,463.5,3.3747427885527665,471,1107,4557,60303753,no,none,yes,0.007444,False,1107,4557,0.00744,404.0,300937.0,BEST FOUND,16.584158415841586
watt__1.txt,1068.3,6.074537019394976,1078,1856,4816,96586670,no,none,yes,0.00279766,False,1856,4816,0.0028,968.0,303106.0,BEST FOUND,11.363636363636363
pores_2.txt,316.2,3.552776691859792,321,1224,5822,66087799,no,none,yes,0.00777847,False,1224,5822,0.00778,271.0,301235.0,BEST FOUND,18.45018450184502
steam2.txt,91.7,3.093002855909879,95,600,6580,19928494,no,none,yes,0.0366166,False,600,6580,0.03662,77.0,301273.0,BEST FOUND,23.376623376623375
mahindas.txt,540.5,3.503966006938104,545,1258,7513,72124724,no,none,yes,0.00950227,False,1258,7513,0.0095,461.0,301096.0,BEST FOUND,18.22125813449024
nos3.txt,172.7,1.9465068427541905,175,960,7442,47823426,no,none,yes,0.016167,False,960,7442,0.01617,174.0,301016.0,BEST FOUND,0.5747126436781609
dwt__992.txt,169.3,2.0575065816014573,173,992,7876,50154574,no,none,yes,0.0160232,False,992,7876,0.01602,175.0,301324.0,BEST FOUND,-1.1428571428571428
add20.txt,1636.5,28.348035401260343,1674,2395,7462,180167976,no,none,yes,0.00260289,False,2395,7462,0.0026,790.0,2579.0,OPTIMAL,111.89873417721519
eris1176.txt,576.9,4.931756504757916,586,1176,8688,20180546,no,none,yes,0.0125749,False,1176,8688,0.01257,552.0,302289.0,BEST FOUND,6.159420289855073
fidapm02.txt,43.3,1.702938636592639,46,537,9352,21752853,no,none,yes,0.0649823,False,537,9352,0.06498,41.0,1536.0,OPTIMAL,12.195121951219512
qc324.txt,8.0,0.0,8,324,13203,8917623,no,none,yes,0.252322,False,324,13203,0.25232,8.0,1606.0,OPTIMAL,0.0
fidap002.txt,14.0,0.0,14,441,13195,14371050,no,none,yes,0.136003,False,441,13195,0.136,14.0,2417.0,OPTIMAL,0.0
mcfe.txt,93.3,0.8232726023485633,95,765,15358,25842780,no,none,yes,0.0525545,False,765,15358,0.05255,92.0,2598.0,OPTIMAL,3.260869565217391
rbs480b.txt,23.6,2.0655911179772883,26,480,16400,14960323,no,none,yes,0.142658,False,480,16400,0.14266,16.0,29288.0,OPTIMAL,62.5
rbs480a.txt,22.2,0.6324555320336759,24,480,16408,15130803,no,none,yes,0.142728,False,480,16408,0.14273,16.0,23249.0,OPTIMAL,50.0
fidap004.txt,192.6,2.7162065049951147,196,1601,15343,37572604,no,none,yes,0.0119792,False,1601,15343,0.01198,175.0,302447.0,BEST FOUND,12.0
fidap024.txt,236.6,1.9550504398153583,241,2283,23225,148690899,no,none,yes,0.00891588,False,2283,23225,0.00892,240.0,303229.0,BEST FOUND,0.4166666666666667
fidapm03.txt,315.7,3.3349995835415367,320,2532,23924,186566980,no,none,yes,0.00746634,False,2532,23924,0.00747,292.0,303835.0,BEST FOUND,9.58904109589041
fidap003.txt,153.6,2.170509412813296,157,1821,25419,48751966,no,none,yes,0.0153394,False,1821,25419,0.01534,148.0,303449.0,BEST FOUND,6.081081081081082
fidapm10.txt,440.7,6.056218108504504,450,3046,25398,275663512,no,none,yes,0.00547662,False,3046,25398,0.00548,400.0,304343.0,BEST FOUND,12.5
fidap014.txt,400.2,3.8239014399200006,407,3251,31698,322726208,no,none,yes,0.00600014,False,3251,31698,0.006,363.0,305701.0,BEST FOUND,12.121212121212121
mbeause.txt,4.0,0.0,4,492,36209,15178780,no,none,yes,0.299778,False,492,36209,0.29978,4.0,1865.0,OPTIMAL,0.0
fidap013.txt,210.4,1.9550504398153563,214,2568,36530,203087813,no,none,yes,0.011083,False,2568,36530,0.01108,203.0,305363.0,BEST FOUND,5.41871921182266
fidap028.txt,160.3,1.6363916944844794,162,2603,37525,191083845,no,none,yes,0.0110808,False,2603,37525,0.01108,156.0,305509.0,BEST FOUND,3.8461538461538463
fidap012.txt,518.1,2.1317702607092657,521,3973,38089,528555615,no,none,yes,0.00482727,False,3973,38089,0.00483,467.0,308743.0,BEST FOUND,11.563169164882227
mbeacxc.txt,4.0,0.0,4,487,41686,17554434,no,none,yes,0.352253,False,487,41686,0.35225,4.0,2215.0,OPTIMAL,0.0
mbeaflw.txt,4.0,0.0,4,487,41686,16649452,no,none,yes,0.352253,False,487,41686,0.35225,4.0,2262.0,OPTIMAL,0.0
fidap031.txt,392.1,1.523883926754995,395,3909,55695,273982161,no,none,yes,0.00729165,False,3909,55695,0.00729,366.0,310567.0,BEST FOUND,7.923497267759563
psmigr_1.txt,61.9,1.66332999331662,64,3140,410781,840768555,no,none,yes,0.0833526,False,3140,410781,0.08335,28.0,190349.0,OPTIMAL,128.57142857142858
cubic_100.txt,74.2,1.135292424395093,76,100,150,3250614,no,none,yes,0.030303,False,100,150,0.0303,70.0,301062.0,BEST FOUND,8.571428571428571
cubic_200.txt,148.5,1.354006400772653,151,200,300,2205672,no,none,yes,0.0150754,False,200,300,0.01508,153.0,300357.0,BEST FOUND,-1.3071895424836601
cubic_300.txt,224.3,1.8287822299126983,227,300,450,14375187,no,none,yes,0.0100334,False,300,450,0.01003,232.0,300199.0,BEST FOUND,-2.1551724137931036
cubic_400.txt,301.4,1.505545305418163,304,400,600,18720667,no,none,yes,0.0075188,False,400,600,0.00752,311.0,300165.0,BEST FOUND,-2.2508038585209005
cubic_500.txt,376.8,2.299758441421368,379,500,750,24681549,no,none,yes,0.00601202,False,500,750,0.00601,402.0,300695.0,BEST FOUND,-5.721393034825871
cubic_600.txt,453.6,2.7162065049951094,458,600,900,32428833,no,none,yes,0.00500835,False,600,900,0.00501,486.0,300307.0,BEST FOUND,-5.761316872427984
cubic_700.txt,530.7,2.6687491868330824,535,700,1050,37588489,no,none,yes,0.00429185,False,700,1050,0.00429,562.0,300376.0,BEST FOUND,-4.804270462633451
cubic_800.txt,615.6,4.087922591134922,621,800,1200,43566408,no,none,yes,0.00375469,False,800,1200,0.00375,647.0,300310.0,BEST FOUND,-4.01854714064915
cubic_900.txt,696.9,3.5730472522297854,703,900,1350,49370467,no,none,yes,0.00333704,False,900,1350,0.00334,716.0,300766.0,BEST FOUND,-1.8156424581005588
cubic_1000.txt,779.5,4.0345728123034,787,1000,1500,57246591,no,none,yes,0.003003,False,1000,1500,0.003,804.0,300772.0,BEST FOUND,-2.1144278606965177
cubic_1100.txt,863.7,4.056544780420343,869,1100,1650,63522524,no,none,yes,0.00272975,False,1100,1650,0.00273,896.0,301127.0,BEST FOUND,-3.013392857142857
cubic_1200.txt,947.9,2.6436506745197725,952,1200,1800,71860153,no,none,yes,0.00250209,False,1200,1800,0.0025,976.0,300822.0,BEST FOUND,-2.459016393442623
cubic_1300.txt,1022.5,4.301162633521305,1029,1300,1950,26104193,no,none,yes,0.00230947,False,1300,1950,0.00231,1047.0,301790.0,BEST FOUND,-1.7191977077363898
cubic_1400.txt,1101.5,4.116363011742838,1107,1400,2100,85997082,no,none,yes,0.00214439,False,1400,2100,0.00214,1152.0,301121.0,BEST FOUND,-3.90625
cubic_1500.txt,1188.7,3.497618237219928,1197,1500,2250,93794306,no,none,yes,0.00200133,False,1500,2250,0.002,1210.0,302515.0,BEST FOUND,-1.0743801652892562
cubic_1600.txt,1272.7,5.578729445153474,1279,1600,2400,115342430,no,none,yes,0.00187617,False,1600,2400,0.00188,1275.0,301277.0,BEST FOUND,0.3137254901960784
cubic_1700.txt,1344.2,3.359894178227784,1348,1700,2550,106108169,no,none,yes,0.00176574,False,1700,2550,0.00177,1392.0,301537.0,BEST FOUND,-3.1609195402298855
cubic_1800.txt,1436.2,5.050852513300223,1443,1800,2700,119935413,no,none,yes,0.00166759,False,1800,2700,0.00167,1447.0,301796.0,BEST FOUND,-0.27643400138217
cubic_1900.txt,1522.5,4.836206042848977,1529,1900,2850,123164688,no,none,yes,0.00157978,False,1900,2850,0.00158,1560.0,302070.0,BEST FOUND,-1.987179487179487
cubic_2000.txt,1592.5,4.478342947514789,1600,2000,3000,79309994,no,none,yes,0.00150075,False,2000,3000,0.0015,1618.0,303340.0,BEST FOUND,-1.1124845488257107
cubic_2100.txt,1681.8,4.894441291460725,1691,2100,3150,74916809,no,none,yes,0.00142925,False,2100,3150,0.00143,1720.0,302427.0,BEST FOUND,-1.686046511627907
cubic_2200.txt,1763.8,2.973961069759391,1768,2200,3300,162610787,no,none,yes,0.00136426,False,2200,3300,0.00136,1789.0,302563.0,BEST FOUND,-1.1738401341531581
cubic_2300.txt,1849.3,2.8303906287138365,1853,2300,3450,175815597,no,none,yes,0.00130492,False,2300,3450,0.0013,1863.0,303750.0,BEST FOUND,-0.5367686527106817
cubic_2400.txt,1936.3,4.620004810002336,1944,2400,3600,177950971,no,none,yes,0.00125052,False,2400,3600,0.00125,1982.0,305738.0,BEST FOUND,-1.917255297679112
cubic_2500.txt,2004.7,6.532823109328618,2022,2500,3750,202793150,no,none,yes,0.00120048,False,2500,3750,0.0012,2069.0,303551.0,BEST FOUND,-2.2716288061865635
cubic_2600.txt,2108.4,4.695151163109078,2115,2600,3900,208539218,no,none,yes,0.00115429,False,2600,3900,0.00115,2113.0,305756.0,BEST FOUND,0.09465215333648841
cubic_2700.txt,2175.3,3.622460796505929,2181,2700,4050,252808692,no,none,yes,0.00111152,False,2700,4050,0.00111,2216.0,305979.0,BEST FOUND,-1.57942238267148
cubic_2800.txt,2260.3,6.377913277693353,2269,2800,4200,120273269,no,none,yes,0.00107181,False,2800,4200,0.00107,2304.0,305257.0,BEST FOUND,-1.519097222222222
cubic_2900.txt,2344.0,4.47213595499963,2350,2900,4350,287953813,no,none,yes,0.00103484,False,2900,4350,0.00103,2381.0,307466.0,BEST FOUND,-1.3019739605207896
cubic_3000.txt,2443.9,4.998888765404687,2451,3000,4500,155327522,no,none,yes,0.00100033,False,3000,4500,0.001,2471.0,304515.0,BEST FOUND,-0.8093889113719142
johnson8-2-4.txt,6.1,0.3162277660168379,7,28,210,941606,no,none,yes,0.555556,True,28,210,0.55556,6.0,174.0,OPTIMAL,16.666666666666664
hamming6-4.txt,9.0,1.414213562373095,12,64,704,2128732,no,none,yes,0.349206,False,64,704,0.34921,8.0,5188.0,OPTIMAL,50.0
MANN-a9.txt,4.0,0.0,4,45,918,1196478,no,none,yes,0.927273,True,45,918,0.92727,4.0,600.0,OPTIMAL,0.0
c-fat200-1.txt,37.0,0.0,37,200,1534,5899850,no,none,yes,0.0770854,False,200,1534,0.07709,37.0,300592.0,BEST FOUND,0.0
hamming6-2.txt,4.0,0.0,4,64,1824,1910687,no,none,yes,0.904762,True,64,1824,0.90476,4.0,259.0,OPTIMAL,0.0
johnson8-4-4.txt,4.0,0.0,4,70,1855,1951318,no,none,yes,0.768116,True,70,1855,0.76812,4.0,3555.0,OPTIMAL,0.0
c-fat200-2.txt,18.0,0.0,18,200,3235,5998340,yes,h2,yes,0.162563,False,200,3235,0.16256,18.0,300836.0,BEST FOUND,0.0
c-fat500-1.txt,80.0,0.0,80,500,4459,14844755,no,none,yes,0.0357435,False,500,4459,0.03574,80.0,300530.0,BEST FOUND,0.0
johnson16-2-4.txt,6.2,0.4216370213557841,7,120,5460,3606218,no,none,yes,0.764706,True,120,5460,0.76471,6.0,58196.0,OPTIMAL,16.666666666666664
C125-9.txt,4.0,0.0,4,125,6963,3481782,no,none,yes,0.898452,True,125,6963,0.89845,4.0,1641.0,OPTIMAL,0.0
c-fat200-5.txt,7.0,0.0,7,200,8473,5705919,no,none,yes,0.425779,False,200,8473,0.42578,7.0,15833.0,OPTIMAL,0.0
c-fat500-2.txt,40.0,0.0,40,500,9139,14942777,no,none,yes,0.0732585,False,500,9139,0.07326,40.0,301081.0,BEST FOUND,0.0
keller4.txt,4.0,0.0,4,171,9435,4975245,no,none,yes,0.649123,True,171,9435,0.64912,4.0,848.0,OPTIMAL,0.0
brock200-2.txt,10.0,0.0,10,200,9876,6034916,no,none,yes,0.496281,False,200,9876,0.49628,8.0,300463.0,BEST FOUND,25.0
brock200-3.txt,9.5,0.5270462766947305,10,200,12048,6012190,no,none,yes,0.605427,True,200,12048,0.60543,6.0,123267.0,OPTIMAL,66.66666666666666
brock200-4.txt,7.5,0.8498365855987974,8,200,13089,5082541,no,none,yes,0.657739,True,200,13089,0.65774,6.0,67135.0,OPTIMAL,33.33333333333333
sanr200-0-7.txt,6.8,0.421637021355784,7,200,13868,5422375,no,none,yes,0.696884,True,200,13868,0.69688,6.0,134219.0,OPTIMAL,16.666666666666664
san200-0-7-1.txt,6.0,0.0,6,200,13930,5670233,no,none,yes,0.7,True,200,13930,0.7,4.0,7286.0,OPTIMAL,50.0
san200-0-7-2.txt,6.2,0.6324555320336759,8,200,13930,6658595,no,none,yes,0.7,True,200,13930,0.7,6.0,72264.0,OPTIMAL,33.33333333333333
brock200-1.txt,6.0,0.0,6,200,14834,6006446,no,none,yes,0.745427,True,200,14834,0.74543,6.0,228165.0,OPTIMAL,0.0
sanr200-0-9.txt,4.0,0.0,4,200,17863,5096079,no,none,yes,0.897638,True,200,17863,0.89764,4.0,9552.0,OPTIMAL,0.0
gen200-p0-9-44.txt,4.0,0.0,4,200,17910,5561642,no,none,yes,0.9,True,200,17910,0.9,4.0,8566.0,OPTIMAL,0.0
gen200-p0-9-55.txt,4.0,0.0,4,200,17910,4948516,no,none,yes,0.9,True,200,17910,0.9,4.0,8784.0,OPTIMAL,0.0
san200-0-9-1.txt,4.0,0.0,4,200,17910,5044386,no,none,yes,0.9,True,200,17910,0.9,4.0,9524.0,OPTIMAL,0.0
san200-0-9-2.txt,4.0,0.0,4,200,17910,5544551,no,none,yes,0.9,True,200,17910,0.9,4.0,11252.0,OPTIMAL,0.0
san200-0-9-3.txt,4.5,0.5270462766947299,5,200,17910,5344138,no,none,yes,0.9,True,200,17910,0.9,4.0,11074.0,OPTIMAL,25.0
hamming8-4.txt,4.0,0.0,4,256,20864,7774853,no,none,yes,0.639216,True,256,20864,0.63922,4.0,2595.0,OPTIMAL,0.0
c-fat500-5.txt,16.0,0.0,16,500,23191,13673154,no,none,yes,0.1859,False,500,23191,0.1859,16.0,301228.0,BEST FOUND,0.0
C250-9.txt,4.0,0.0,4,250,27984,7322006,no,none,yes,0.899084,True,250,27984,0.89908,4.0,20082.0,OPTIMAL,0.0
hamming8-2.txt,4.0,0.0,4,256,31616,6270560,no,none,yes,0.968627,True,256,31616,0.96863,4.0,11306.0,OPTIMAL,0.0
p-hat300-3.txt,6.0,0.0,6,300,33390,7921174,no,none,yes,0.744482,True,300,33390,0.74448,6.0,301239.0,BEST FOUND,0.0
san400-0-5-1.txt,8.0,0.0,8,400,39900,13906262,no,none,yes,0.5,False,400,39900,0.5,8.0,301545.0,BEST FOUND,0.0
sanr400-0-5.txt,11.4,0.9660917830792958,12,400,39984,9417082,no,none,yes,0.501053,True,400,39984,0.50105,10.0,301339.0,BEST FOUND,20.0
c-fat500-10.txt,8.0,0.0,8,500,46627,19729091,no,none,yes,0.373764,False,500,46627,0.37376,8.0,301891.0,BEST FOUND,0.0
san400-0-7-1.txt,6.1,0.316227766016838,7,400,55860,5378955,no,none,yes,0.7,True,400,55860,0.7,6.0,302474.0,BEST FOUND,16.666666666666664
san400-0-7-2.txt,6.7,0.4830458915396479,7,400,55860,16614442,no,none,yes,0.7,True,400,55860,0.7,6.0,302460.0,BEST FOUND,16.666666666666664
san400-0-7-3.txt,6.2,0.6324555320336761,8,400,55860,13926559,no,none,yes,0.7,True,400,55860,0.7,6.0,302338.0,BEST FOUND,33.33333333333333
sanr400-0-7.txt,8.0,0.0,8,400,55869,12163826,no,none,yes,0.700113,True,400,55869,0.70011,6.0,303552.0,BEST FOUND,33.33333333333333
brock400-3.txt,8.0,0.0,8,400,59681,21124967,no,none,yes,0.747882,True,400,59681,0.74788,6.0,302035.0,BEST FOUND,33.33333333333333
brock400-1.txt,7.0,0.0,7,400,59723,23808674,no,none,yes,0.748408,True,400,59723,0.74841,6.0,302576.0,BEST FOUND,16.666666666666664
brock400-4.txt,6.0,0.0,6,400,59765,7450032,no,none,yes,0.748935,True,400,59765,0.74893,6.0,302168.0,BEST FOUND,0.0
brock400-2.txt,7.3,0.9486832980505138,8,400,59786,17745000,no,none,yes,0.749198,True,400,59786,0.7492,6.0,302705.0,BEST FOUND,33.33333333333333
p-hat700-1.txt,24.1,0.316227766016838,25,700,60999,10674265,no,none,yes,0.249332,False,700,60999,0.24933,18.0,302442.0,BEST FOUND,38.88888888888889
p-hat500-2.txt,10.0,0.0,10,500,62946,25016727,no,none,yes,0.504577,True,500,62946,0.50458,8.0,302804.0,BEST FOUND,25.0
MANN-a27.txt,4.0,0.0,4,378,70551,26214457,no,none,yes,0.990148,True,378,70551,0.99015,4.0,175874.0,OPTIMAL,0.0
gen400-p0-9-55.txt,4.6,0.5163977794943222,5,400,71820,14316749,no,none,yes,0.9,True,400,71820,0.9,4.0,86736.0,OPTIMAL,25.0
gen400-p0-9-65.txt,4.1,0.3162277660168379,5,400,71820,17168125,no,none,yes,0.9,True,400,71820,0.9,4.0,94870.0,OPTIMAL,25.0
gen400-p0-9-75.txt,4.1,0.3162277660168379,5,400,71820,14429740,no,none,yes,0.9,True,400,71820,0.9,4.0,94590.0,OPTIMAL,25.0
san400-0-9-1.txt,4.0,0.0,4,400,71820,9758037,no,none,yes,0.9,True,400,71820,0.9,4.0,97682.0,OPTIMAL,0.0
p-hat500-3.txt,6.0,0.0,6,500,93800,32881144,no,none,yes,0.751904,True,500,93800,0.7519,6.0,303230.0,BEST FOUND,0.0
johnson32-2-4.txt,6.0,0.0,6,496,107880,9984395,no,none,yes,0.878788,True,496,107880,0.87879,6.0,305879.0,BEST FOUND,0.0
C500-9.txt,4.9,0.316227766016838,5,500,112332,12799761,no,none,yes,0.900457,True,500,112332,0.90046,4.0,209817.0,OPTIMAL,25.0
p-hat700-2.txt,12.4,0.8432740427115678,14,700,121728,29928667,no,none,yes,0.49756,False,700,121728,0.49756,8.0,305533.0,BEST FOUND,75.0
p-hat1000-1.txt,24.4,0.6992058987801011,26,1000,122253,52188758,no,none,yes,0.244751,False,1000,122253,0.24475,20.0,306271.0,BEST FOUND,30.0
p-hat700-3.txt,6.0,0.0,6,700,183010,24614330,no,none,yes,0.748048,True,700,183010,0.74805,6.0,308074.0,BEST FOUND,0.0
brock800-3.txt,10.0,0.4714045207910315,11,800,207333,127172877,no,none,yes,0.648727,True,800,207333,0.64873,8.0,332465.0,BEST FOUND,37.5
brock800-1.txt,10.0,0.0,10,800,207505,61469278,no,none,yes,0.649265,True,800,207505,0.64926,8.0,330909.0,BEST FOUND,25.0
brock800-4.txt,10.0,0.0,10,800,207643,118250671,no,none,yes,0.649696,True,800,207643,0.6497,8.0,328287.0,BEST FOUND,25.0
brock800-2.txt,10.0,0.0,10,800,208166,56102430,no,none,yes,0.651333,True,800,208166,0.65133,8.0,321368.0,BEST FOUND,25.0
keller5.txt,4.0,0.0,4,776,225990,26940399,no,none,yes,0.751546,True,776,225990,0.75155,4.0,381331.0,BEST FOUND,0.0
p-hat1000-2.txt,12.7,0.948683298050514,14,1000,244799,90455783,no,none,yes,0.490088,False,1000,244799,0.49009,10.0,313594.0,BEST FOUND,40.0
san1000.txt,8.0,0.0,8,1000,250500,427372069,no,none,yes,0.501502,True,1000,250500,0.5015,8.0,394123.0,BEST FOUND,0.0
