graph_name,mean_fitness_value,std_fitness_value,best_fitness_value,graph_order,graph_size,elapsed_time(microsecond),matches_heuristic,heuristic_matched,is_valid,density,is_dense
young3c.txt,508.1,2.7668674625929515,512,841,1671,45615940,no,none,yes,0.00473076,False
nos2.txt,659.3,2.7100635498903896,664,957,1590,13854678,no,none,yes,0.00347582,False
nnc666.txt,207.1,0.31622776601683916,208,666,2148,27550581,no,none,yes,0.00969993,False
hor__131.txt,132.8,1.9888578520235072,136,434,2138,16283988,no,none,yes,0.0227541,False
nos7.txt,367.5,4.27525177946022,374,729,1944,38400943,no,none,yes,0.00732601,False
nos5.txt,149.3,2.0027758514399676,152,468,2352,20174099,no,none,yes,0.0215231,False
cdde1.txt,601.2,3.5213633723317765,608,961,1860,53265428,no,none,yes,0.00403226,False
cdde2.txt,598.9,4.357624225296268,606,961,1860,14529896,no,none,yes,0.00403226,False
cdde3.txt,601.5,3.3747427885527457,606,961,1860,53348216,no,none,yes,0.00403226,False
cdde4.txt,599.4,4.926120853842977,609,961,1860,53289317,no,none,yes,0.00403226,False
cdde5.txt,599.6,6.915361322607969,608,961,1860,53217241,no,none,yes,0.00403226,False
cdde6.txt,600.9,3.8715486421959233,608,961,1860,53414915,no,none,yes,0.00403226,False
fs_541_1.txt,3.0,0.0,3,541,2466,17602456,yes,h2,yes,0.0168823,False
fs_541_2.txt,3.0,0.0,3,541,2466,17667009,yes,h2,yes,0.0168823,False
fs_541_3.txt,3.0,0.0,3,541,2466,17610600,yes,h2,yes,0.0168823,False
fs_541_4.txt,3.0,0.0,3,541,2466,17626154,yes,h2,yes,0.0168823,False
e05r0000.txt,18.1,0.31622776601683766,19,236,2847,2010872,no,none,yes,0.102669,False
e05r0100.txt,18.1,0.31622776601683794,19,236,2847,9073918,no,none,yes,0.102669,False
e05r0200.txt,18.1,0.316227766016838,19,236,2847,8009067,no,none,yes,0.102669,False
e05r0300.txt,18.2,0.6324555320336757,20,236,2847,7827543,no,none,yes,0.102669,False
e05r0400.txt,18.0,0.0,18,236,2847,7519305,no,none,yes,0.102669,False
str__200.txt,116.8,3.0840089349921005,123,363,3049,12702831,no,none,yes,0.0464058,False
plat362.txt,72.2,1.0327955589886435,74,362,2712,4987229,no,none,yes,0.0415053,False
str__400.txt,117.5,1.7159383568311644,120,363,3124,13995323,no,none,yes,0.0475473,False
bp_____0.txt,285.3,3.334999583541538,289,822,3260,38912535,no,none,yes,0.00966123,False
dwt__503.txt,140.4,1.955050439815356,143,503,2762,21985945,no,none,yes,0.0218767,False
bcspwr06.txt,1023.0,3.3993463423951953,1030,1454,1923,89025271,no,none,yes,0.00182045,False
jagmesh1.txt,454.8,2.8596814119369647,460,936,2664,50417310,no,none,yes,0.00608803,False
bcspwr07.txt,1131.3,2.6267851073127417,1135,1612,2106,101080854,no,none,yes,0.00162191,False
bp___200.txt,259.3,3.5605867181937483,265,822,3788,35708186,no,none,yes,0.011226,False
jagmesh2.txt,485.5,3.5355339059327373,490,1009,2928,54751018,no,none,yes,0.0057577,False
lshp1009.txt,486.5,3.1001792062897104,492,1009,2928,54672209,no,none,yes,0.0057577,False
orsirr_1.txt,476.8,3.8528488738133273,483,1030,2914,56473335,no,none,yes,0.00549879,False
bp___400.txt,249.8,3.645392830531284,255,822,4015,34093219,no,none,yes,0.0118987,False
dwt__918.txt,310.2,2.740640638812594,316,918,3233,49005124,no,none,yes,0.0076811,False
fs_760_1.txt,272.8,3.675746333890717,279,760,3518,34120277,no,none,yes,0.0121975,False
fs_760_2.txt,271.2,4.491968140779469,276,760,3518,34019644,no,none,yes,0.0121975,False
jagmesh8.txt,573.0,2.7888667551136024,578,1141,3162,62933168,no,none,yes,0.00486185,False
gr_30_30.txt,318.2,1.8737959096740207,321,900,3422,46967328,no,none,yes,0.00845878,False
cavity01.txt,19.0,0.0,19,317,4237,9617942,no,none,yes,0.0845945,False
cavity02.txt,19.2,0.4216370213557835,20,317,4237,9442938,no,none,yes,0.0845945,False
cavity03.txt,19.1,0.31622776601683794,20,317,4237,9701898,no,none,yes,0.0845945,False
cavity04.txt,19.0,0.0,19,317,4237,9653388,no,none,yes,0.0845945,False
gre_1107.txt,463.5,3.3747427885527665,471,1107,4557,60303753,no,none,yes,0.007444,False
watt__1.txt,1068.3,6.074537019394976,1078,1856,4816,96586670,no,none,yes,0.00279766,False
pores_2.txt,316.2,3.552776691859792,321,1224,5822,66087799,no,none,yes,0.00777847,False
steam2.txt,91.7,3.093002855909879,95,600,6580,19928494,no,none,yes,0.0366166,False
mahindas.txt,540.5,3.503966006938104,545,1258,7513,72124724,no,none,yes,0.00950227,False
nos3.txt,172.7,1.9465068427541905,175,960,7442,47823426,no,none,yes,0.016167,False
dwt__992.txt,169.3,2.0575065816014573,173,992,7876,50154574,no,none,yes,0.0160232,False
add20.txt,1636.5,28.348035401260343,1674,2395,7462,180167976,no,none,yes,0.00260289,False
eris1176.txt,576.9,4.931756504757916,586,1176,8688,20180546,no,none,yes,0.0125749,False
fidapm02.txt,43.3,1.7029386365926393,46,537,9352,21752853,no,none,yes,0.0649823,False
qc324.txt,8.0,0.0,8,324,13203,8917623,no,none,yes,0.252322,False
fidap002.txt,14.0,0.0,14,441,13195,14371050,no,none,yes,0.136003,False
mcfe.txt,93.3,0.8232726023485633,95,765,15358,25842780,no,none,yes,0.0525545,False
rbs480b.txt,23.6,2.0655911179772883,26,480,16400,14960323,no,none,yes,0.142658,False
rbs480a.txt,22.2,0.6324555320336759,24,480,16408,15130803,no,none,yes,0.142728,False
fidap004.txt,192.6,2.7162065049951147,196,1601,15343,37572604,no,none,yes,0.0119792,False
fidap024.txt,236.6,1.9550504398153583,241,2283,23225,148690899,no,none,yes,0.00891588,False
fidapm03.txt,315.7,3.3349995835415367,320,2532,23924,186566980,no,none,yes,0.00746634,False
fidap003.txt,153.6,2.170509412813296,157,1821,25419,48751966,no,none,yes,0.0153394,False
fidapm10.txt,440.7,6.0562181085045035,450,3046,25398,275663512,no,none,yes,0.00547662,False
fidap014.txt,400.2,3.8239014399200006,407,3251,31698,322726208,no,none,yes,0.00600014,False
mbeause.txt,4.0,0.0,4,492,36209,15178780,no,none,yes,0.299778,False
fidap013.txt,210.4,1.9550504398153565,214,2568,36530,203087813,no,none,yes,0.011083,False
fidap028.txt,160.3,1.6363916944844794,162,2603,37525,191083845,no,none,yes,0.0110808,False
fidap012.txt,518.1,2.1317702607092657,521,3973,38089,528555615,no,none,yes,0.00482727,False
mbeacxc.txt,4.0,0.0,4,487,41686,17554434,no,none,yes,0.352253,False
mbeaflw.txt,4.0,0.0,4,487,41686,16649452,no,none,yes,0.352253,False
fidap031.txt,392.1,1.523883926754995,395,3909,55695,273982161,no,none,yes,0.00729165,False
psmigr_1.txt,61.9,1.66332999331662,64,3140,410781,840768555,no,none,yes,0.0833526,False
cubic_100.txt,74.2,1.135292424395093,76,100,150,3250614,no,none,yes,0.030303,False
cubic_200.txt,148.5,1.354006400772653,151,200,300,2205672,no,none,yes,0.0150754,False
cubic_300.txt,224.3,1.8287822299126983,227,300,450,14375187,no,none,yes,0.0100334,False
cubic_400.txt,301.4,1.5055453054181627,304,400,600,18720667,no,none,yes,0.0075188,False
cubic_500.txt,376.8,2.299758441421368,379,500,750,24681549,no,none,yes,0.00601202,False
cubic_600.txt,453.6,2.7162065049951094,458,600,900,32428833,no,none,yes,0.00500835,False
cubic_700.txt,530.7,2.6687491868330824,535,700,1050,37588489,no,none,yes,0.00429185,False
cubic_800.txt,615.6,4.087922591134922,621,800,1200,43566408,no,none,yes,0.00375469,False
cubic_900.txt,696.9,3.5730472522297854,703,900,1350,49370467,no,none,yes,0.00333704,False
cubic_1000.txt,779.5,4.0345728123033995,787,1000,1500,57246591,no,none,yes,0.003003,False
cubic_1100.txt,863.7,4.056544780420343,869,1100,1650,63522524,no,none,yes,0.00272975,False
cubic_1200.txt,947.9,2.6436506745197725,952,1200,1800,71860153,no,none,yes,0.00250209,False
cubic_1300.txt,1022.5,4.301162633521305,1029,1300,1950,26104193,no,none,yes,0.00230947,False
cubic_1400.txt,1101.5,4.116363011742838,1107,1400,2100,85997082,no,none,yes,0.00214439,False
cubic_1500.txt,1188.7,3.497618237219928,1197,1500,2250,93794306,no,none,yes,0.00200133,False
cubic_1600.txt,1272.7,5.578729445153474,1279,1600,2400,115342430,no,none,yes,0.00187617,False
cubic_1700.txt,1344.2,3.359894178227784,1348,1700,2550,106108169,no,none,yes,0.00176574,False
cubic_1800.txt,1436.2,5.050852513300223,1443,1800,2700,119935413,no,none,yes,0.00166759,False
cubic_1900.txt,1522.5,4.836206042848977,1529,1900,2850,123164688,no,none,yes,0.00157978,False
cubic_2000.txt,1592.5,4.478342947514789,1600,2000,3000,79309994,no,none,yes,0.00150075,False
cubic_2100.txt,1681.8,4.894441291460725,1691,2100,3150,74916809,no,none,yes,0.00142925,False
cubic_2200.txt,1763.8,2.973961069759391,1768,2200,3300,162610787,no,none,yes,0.00136426,False
cubic_2300.txt,1849.3,2.8303906287138365,1853,2300,3450,175815597,no,none,yes,0.00130492,False
cubic_2400.txt,1936.3,4.620004810002336,1944,2400,3600,177950971,no,none,yes,0.00125052,False
cubic_2500.txt,2004.7,6.532823109328618,2022,2500,3750,202793150,no,none,yes,0.00120048,False
cubic_2600.txt,2108.4,4.695151163109078,2115,2600,3900,208539218,no,none,yes,0.00115429,False
cubic_2700.txt,2175.3,3.6224607965059286,2181,2700,4050,252808692,no,none,yes,0.00111152,False
cubic_2800.txt,2260.3,6.377913277693353,2269,2800,4200,120273269,no,none,yes,0.00107181,False
cubic_2900.txt,2344.0,4.47213595499963,2350,2900,4350,287953813,no,none,yes,0.00103484,False
cubic_3000.txt,2443.9,4.998888765404687,2451,3000,4500,155327522,no,none,yes,0.00100033,False
johnson8-2-4.txt,6.1,0.31622776601683794,7,28,210,941606,no,none,yes,0.555556,True
hamming6-4.txt,9.0,1.414213562373095,12,64,704,2128732,no,none,yes,0.349206,False
MANN-a9.txt,4.0,0.0,4,45,918,1196478,no,none,yes,0.927273,True
c-fat200-1.txt,37.0,0.0,37,200,1534,5899850,no,none,yes,0.0770854,False
hamming6-2.txt,4.0,0.0,4,64,1824,1910687,no,none,yes,0.904762,True
johnson8-4-4.txt,4.0,0.0,4,70,1855,1951318,no,none,yes,0.768116,True
c-fat200-2.txt,18.0,0.0,18,200,3235,5998340,yes,h2,yes,0.162563,False
c-fat500-1.txt,80.0,0.0,80,500,4459,14844755,no,none,yes,0.0357435,False
johnson16-2-4.txt,6.2,0.4216370213557841,7,120,5460,3606218,no,none,yes,0.764706,True
C125-9.txt,4.0,0.0,4,125,6963,3481782,no,none,yes,0.898452,True
c-fat200-5.txt,7.0,0.0,7,200,8473,5705919,no,none,yes,0.425779,False
c-fat500-2.txt,40.0,0.0,40,500,9139,14942777,no,none,yes,0.0732585,False
keller4.txt,4.0,0.0,4,171,9435,4975245,no,none,yes,0.649123,True
brock200-2.txt,10.0,0.0,10,200,9876,6034916,no,none,yes,0.496281,False
brock200-3.txt,9.5,0.5270462766947305,10,200,12048,6012190,no,none,yes,0.605427,True
brock200-4.txt,7.5,0.8498365855987974,8,200,13089,5082541,no,none,yes,0.657739,True
sanr200-0-7.txt,6.8,0.42163702135578407,7,200,13868,5422375,no,none,yes,0.696884,True
san200-0-7-1.txt,6.0,0.0,6,200,13930,5670233,no,none,yes,0.7,True
san200-0-7-2.txt,6.2,0.6324555320336759,8,200,13930,6658595,no,none,yes,0.7,True
brock200-1.txt,6.0,0.0,6,200,14834,6006446,no,none,yes,0.745427,True
sanr200-0-9.txt,4.0,0.0,4,200,17863,5096079,no,none,yes,0.897638,True
gen200-p0-9-44.txt,4.0,0.0,4,200,17910,5561642,no,none,yes,0.9,True
gen200-p0-9-55.txt,4.0,0.0,4,200,17910,4948516,no,none,yes,0.9,True
san200-0-9-1.txt,4.0,0.0,4,200,17910,5044386,no,none,yes,0.9,True
san200-0-9-2.txt,4.0,0.0,4,200,17910,5544551,no,none,yes,0.9,True
san200-0-9-3.txt,4.5,0.5270462766947299,5,200,17910,5344138,no,none,yes,0.9,True
hamming8-4.txt,4.0,0.0,4,256,20864,7774853,no,none,yes,0.639216,True
c-fat500-5.txt,16.0,0.0,16,500,23191,13673154,no,none,yes,0.1859,False
C250-9.txt,4.0,0.0,4,250,27984,7322006,no,none,yes,0.899084,True
hamming8-2.txt,4.0,0.0,4,256,31616,6270560,no,none,yes,0.968627,True
p-hat300-3.txt,6.0,0.0,6,300,33390,7921174,no,none,yes,0.744482,True
san400-0-5-1.txt,8.0,0.0,8,400,39900,13906262,no,none,yes,0.5,False
sanr400-0-5.txt,11.4,0.9660917830792958,12,400,39984,9417082,no,none,yes,0.501053,True
c-fat500-10.txt,8.0,0.0,8,500,46627,19729091,no,none,yes,0.373764,False
san400-0-7-1.txt,6.1,0.316227766016838,7,400,55860,5378955,no,none,yes,0.7,True
san400-0-7-2.txt,6.7,0.4830458915396479,7,400,55860,16614442,no,none,yes,0.7,True
san400-0-7-3.txt,6.2,0.6324555320336761,8,400,55860,13926559,no,none,yes,0.7,True
sanr400-0-7.txt,8.0,0.0,8,400,55869,12163826,no,none,yes,0.700113,True
brock400-3.txt,8.0,0.0,8,400,59681,21124967,no,none,yes,0.747882,True
brock400-1.txt,7.0,0.0,7,400,59723,23808674,no,none,yes,0.748408,True
brock400-4.txt,6.0,0.0,6,400,59765,7450032,no,none,yes,0.748935,True
brock400-2.txt,7.3,0.9486832980505138,8,400,59786,17745000,no,none,yes,0.749198,True
p-hat700-1.txt,24.1,0.316227766016838,25,700,60999,10674265,no,none,yes,0.249332,False
p-hat500-2.txt,10.0,0.0,10,500,62946,25016727,no,none,yes,0.504577,True
MANN-a27.txt,4.0,0.0,4,378,70551,26214457,no,none,yes,0.990148,True
gen400-p0-9-55.txt,4.6,0.5163977794943222,5,400,71820,14316749,no,none,yes,0.9,True
gen400-p0-9-65.txt,4.1,0.31622776601683794,5,400,71820,17168125,no,none,yes,0.9,True
gen400-p0-9-75.txt,4.1,0.31622776601683794,5,400,71820,14429740,no,none,yes,0.9,True
san400-0-9-1.txt,4.0,0.0,4,400,71820,9758037,no,none,yes,0.9,True
p-hat500-3.txt,6.0,0.0,6,500,93800,32881144,no,none,yes,0.751904,True
johnson32-2-4.txt,6.0,0.0,6,496,107880,9984395,no,none,yes,0.878788,True
C500-9.txt,4.9,0.316227766016838,5,500,112332,12799761,no,none,yes,0.900457,True
p-hat700-2.txt,12.4,0.8432740427115678,14,700,121728,29928667,no,none,yes,0.49756,False
p-hat1000-1.txt,24.4,0.6992058987801011,26,1000,122253,52188758,no,none,yes,0.244751,False
p-hat700-3.txt,6.0,0.0,6,700,183010,24614330,no,none,yes,0.748048,True
brock800-3.txt,10.0,0.47140452079103157,11,800,207333,127172877,no,none,yes,0.648727,True
brock800-1.txt,10.0,0.0,10,800,207505,61469278,no,none,yes,0.649265,True
brock800-4.txt,10.0,0.0,10,800,207643,118250671,no,none,yes,0.649696,True
brock800-2.txt,10.0,0.0,10,800,208166,56102430,no,none,yes,0.651333,True
keller5.txt,4.0,0.0,4,776,225990,26940399,no,none,yes,0.751546,True
p-hat1000-2.txt,12.7,0.9486832980505139,14,1000,244799,90455783,no,none,yes,0.490088,False
san1000.txt,8.0,0.0,8,1000,250500,427372069,no,none,yes,0.501502,True
